cow_L,cow_R,question_num,HIT,Worker_id,response,id
7109,7153,7,12,A3L3ZFL1NYFTCF,1,12-7
7109,7153,7,12,A3GXSHLBND9E92,0,12-7
7109,7153,7,12,AORHXBTOCXFUK,-1,12-7
7109,7153,7,12,A2YHSU2IJZ9J14,1,12-7
7109,7153,7,12,A14PFRHG0A2YY9,-2,12-7
7109,7153,7,12,AAWX7QFQUNM6D,0,12-7
6062,6025,8,12,A353KETOEN0W8T,2,12-8
6062,6025,8,12,A2YHSU2IJZ9J14,1,12-8
6062,6025,8,12,AZNIEFUIVB2H0,-1,12-8
6062,6025,8,12,A28A3HF3LSEIDT,-1,12-8
6062,6025,8,12,A3GXSHLBND9E92,0,12-8
6062,6025,8,12,A2J237J8KM3OCS,-2,12-8
6062,6025,8,12,AM0JKZVOEOTMA,-3,12-8
6062,6025,8,12,A2FCGEU5RTEWG8,1,12-8
6062,6025,8,12,A14PFRHG0A2YY9,1,12-8
6062,6025,8,12,AORHXBTOCXFUK,2,12-8
6062,6025,8,12,A3UUH3632AI3ZX,-1,12-8
6062,6025,8,12,A13XXMDHOULEZ7,0,12-8
6062,6025,8,12,AAWX7QFQUNM6D,-1,12-8
6062,6025,8,12,A3L3ZFL1NYFTCF,1,12-8
7109,7060,9,12,A14PFRHG0A2YY9,-1,12-9
7109,7060,9,12,AAWX7QFQUNM6D,1,12-9
7109,7060,9,12,A2FCGEU5RTEWG8,2,12-9
7109,7060,9,12,A1XO6ONCCTBMKW,-3,12-9
7109,7060,9,12,A13XXMDHOULEZ7,0,12-9
7109,7060,9,12,AORHXBTOCXFUK,-1,12-9
7109,7060,9,12,A31Z5TPD8QKE26,1,12-9
7109,7060,9,12,A28A3HF3LSEIDT,-1,12-9
7109,7060,9,12,A3GXSHLBND9E92,0,12-9
7109,7060,9,12,A3UUH3632AI3ZX,0,12-9
7109,7060,9,12,A2J237J8KM3OCS,-2,12-9
7109,7060,9,12,AM0JKZVOEOTMA,-1,12-9
7109,7060,9,12,A353KETOEN0W8T,1,12-9
7109,7060,9,12,A3L3ZFL1NYFTCF,-1,12-9
7128,5118,1,13,A2R0YYUAWNT7UD,0,13-1
7128,5118,1,13,A13XXMDHOULEZ7,1,13-1
7128,5118,1,13,A3GXSHLBND9E92,0,13-1
7128,5118,1,13,A1IU5OP7BBZHZ7,-2,13-1
7128,5118,1,13,A3UUH3632AI3ZX,1,13-1
7128,5118,1,13,AORHXBTOCXFUK,2,13-1
7128,5118,1,13,A28A3HF3LSEIDT,1,13-1
7128,5118,1,13,A3L3ZFL1NYFTCF,-2,13-1
7128,5118,1,13,A1XO6ONCCTBMKW,2,13-1
7128,5118,1,13,A2FCGEU5RTEWG8,2,13-1
7128,5118,1,13,AZNIEFUIVB2H0,-1,13-1
7128,5118,1,13,AM0JKZVOEOTMA,-2,13-1
7128,5118,1,13,A353KETOEN0W8T,-2,13-1
7128,5118,1,13,A14PFRHG0A2YY9,1,13-1
6095,7116,2,13,AAWX7QFQUNM6D,2,13-2
6095,7116,2,13,A3GXSHLBND9E92,2,13-2
6095,7116,2,13,AORHXBTOCXFUK,3,13-2
6095,7116,2,13,A2J237J8KM3OCS,3,13-2
6095,7116,2,13,A1XO6ONCCTBMKW,3,13-2
6095,7116,2,13,A14PFRHG0A2YY9,3,13-2
6095,7116,2,13,AISFU4P55HYEH,0,13-2
6095,7116,2,13,A2R0YYUAWNT7UD,1,13-2
6095,7116,2,13,A3UUH3632AI3ZX,0,13-2
6095,7116,2,13,A1IU5OP7BBZHZ7,2,13-2
6095,7116,2,13,A2YHSU2IJZ9J14,3,13-2
6095,7116,2,13,A3L3ZFL1NYFTCF,3,13-2
6095,7116,2,13,A31Z5TPD8QKE26,0,13-2
6095,7116,2,13,A13XXMDHOULEZ7,2,13-2
7064,7163,3,13,A3L3ZFL1NYFTCF,1,13-3
7064,7163,3,13,AM0JKZVOEOTMA,-3,13-3
7064,7163,3,13,A353KETOEN0W8T,1,13-3
7064,7163,3,13,A3GXSHLBND9E92,-1,13-3
7064,7163,3,13,A28A3HF3LSEIDT,-1,13-3
7064,7163,3,13,AORHXBTOCXFUK,-1,13-3
7064,7163,3,13,A1IU5OP7BBZHZ7,1,13-3
7064,7163,3,13,AZNIEFUIVB2H0,-2,13-3
7064,7163,3,13,A31Z5TPD8QKE26,-1,13-3
7064,7163,3,13,A1XO6ONCCTBMKW,-3,13-3
7064,7163,3,13,A3UUH3632AI3ZX,-1,13-3
7064,7163,3,13,A13XXMDHOULEZ7,1,13-3
7064,7163,3,13,A2R0YYUAWNT7UD,-1,13-3
7064,7163,3,13,AAWX7QFQUNM6D,1,13-3
7045,5064,4,13,A1XO6ONCCTBMKW,3,13-4
7045,5064,4,13,AISFU4P55HYEH,1,13-4
7045,5064,4,13,A353KETOEN0W8T,1,13-4
7045,5064,4,13,A2J237J8KM3OCS,3,13-4
7045,5064,4,13,A3L3ZFL1NYFTCF,1,13-4
7045,5064,4,13,A2R0YYUAWNT7UD,1,13-4
7045,5064,4,13,A3GXSHLBND9E92,2,13-4
7045,5064,4,13,AZNIEFUIVB2H0,2,13-4
7045,5064,4,13,A13XXMDHOULEZ7,1,13-4
7045,5064,4,13,A14PFRHG0A2YY9,2,13-4
7045,5064,4,13,AAWX7QFQUNM6D,2,13-4
7045,5064,4,13,A31Z5TPD8QKE26,3,13-4
7045,5064,4,13,AORHXBTOCXFUK,2,13-4
7045,5064,4,13,A28A3HF3LSEIDT,1,13-4
7045,6092,6,13,A3L3ZFL1NYFTCF,-1,13-6
7045,6092,6,13,A13XXMDHOULEZ7,1,13-6
7045,6092,6,13,A2YHSU2IJZ9J14,1,13-6
7045,6092,6,13,AISFU4P55HYEH,1,13-6
7045,6092,6,13,A1XO6ONCCTBMKW,2,13-6
7045,6092,6,13,A3GXSHLBND9E92,0,13-6
7045,6092,6,13,AZNIEFUIVB2H0,1,13-6
7045,6092,6,13,A353KETOEN0W8T,1,13-6
7045,6092,6,13,A2J237J8KM3OCS,1,13-6
7045,6092,6,13,AAWX7QFQUNM6D,1,13-6
7045,6092,6,13,A1IU5OP7BBZHZ7,0,13-6
7045,6092,6,13,A2FCGEU5RTEWG8,-1,13-6
7045,6092,6,13,A28A3HF3LSEIDT,-1,13-6
7045,6092,6,13,A2R0YYUAWNT7UD,0,13-6
8083,6092,7,13,A13XXMDHOULEZ7,-1,13-7
8083,6092,7,13,A1XO6ONCCTBMKW,-3,13-7
8083,6092,7,13,A31Z5TPD8QKE26,-2,13-7
8083,6092,7,13,AISFU4P55HYEH,-1,13-7
8083,6092,7,13,AZNIEFUIVB2H0,-1,13-7
8083,6092,7,13,A2FCGEU5RTEWG8,-3,13-7
8083,6092,7,13,A2R0YYUAWNT7UD,0,13-7
8083,6092,7,13,A1IU5OP7BBZHZ7,-2,13-7
8083,6092,7,13,A3GXSHLBND9E92,-2,13-7
8083,6092,7,13,A2YHSU2IJZ9J14,-2,13-7
8083,6092,7,13,A28A3HF3LSEIDT,-1,13-7
8083,6092,7,13,A353KETOEN0W8T,1,13-7
8083,6092,7,13,AM0JKZVOEOTMA,-3,13-7
8083,6092,7,13,AAWX7QFQUNM6D,-1,13-7
6046,6096,8,13,A28A3HF3LSEIDT,1,13-8
6046,6096,8,13,AZNIEFUIVB2H0,1,13-8
6046,6096,8,13,AORHXBTOCXFUK,-2,13-8
6046,6096,8,13,AM0JKZVOEOTMA,-1,13-8
6046,6096,8,13,A3UUH3632AI3ZX,0,13-8
6046,6096,8,13,A14PFRHG0A2YY9,0,13-8
6046,6096,8,13,AAWX7QFQUNM6D,1,13-8
6046,6096,8,13,A2YHSU2IJZ9J14,1,13-8
6046,6096,8,13,A2FCGEU5RTEWG8,1,13-8
6046,6096,8,13,A2R0YYUAWNT7UD,1,13-8
6046,6096,8,13,A2J237J8KM3OCS,2,13-8
6046,6096,8,13,A1IU5OP7BBZHZ7,-1,13-8
6046,6096,8,13,A3L3ZFL1NYFTCF,2,13-8
6046,6096,8,13,A13XXMDHOULEZ7,0,13-8
5087,5118,9,13,A1IU5OP7BBZHZ7,-3,13-9
5087,5118,9,13,AAWX7QFQUNM6D,-3,13-9
5087,5118,9,13,A31Z5TPD8QKE26,-3,13-9
5087,5118,9,13,A28A3HF3LSEIDT,-2,13-9
5087,5118,9,13,AZNIEFUIVB2H0,-2,13-9
5087,5118,9,13,A3L3ZFL1NYFTCF,-3,13-9
5087,5118,9,13,A2FCGEU5RTEWG8,-3,13-9
5087,5118,9,13,AISFU4P55HYEH,1,13-9
5087,5118,9,13,A1XO6ONCCTBMKW,-3,13-9
5087,5118,9,13,A353KETOEN0W8T,-3,13-9
5087,5118,9,13,A2YHSU2IJZ9J14,-2,13-9
5087,5118,9,13,AM0JKZVOEOTMA,-3,13-9
5087,5118,9,13,A2R0YYUAWNT7UD,0,13-9
5087,5118,9,13,A2J237J8KM3OCS,-3,13-9
7136,6088,10,14,AAWX7QFQUNM6D,2,14-10
7136,6088,10,14,A3L3ZFL1NYFTCF,3,14-10
7136,6088,10,14,A2YHSU2IJZ9J14,2,14-10
7136,6088,10,14,A3GXSHLBND9E92,2,14-10
7136,6088,10,14,AISFU4P55HYEH,1,14-10
7136,6088,10,14,AORHXBTOCXFUK,2,14-10
7136,6088,10,14,A353KETOEN0W8T,3,14-10
7136,6088,10,14,A13XXMDHOULEZ7,2,14-10
7136,6088,10,14,A3UUH3632AI3ZX,0,14-10
7136,6088,10,14,A1IU5OP7BBZHZ7,-3,14-10
7136,6088,10,14,A31Z5TPD8QKE26,3,14-10
7136,6088,10,14,A2R0YYUAWNT7UD,1,14-10
7136,6088,10,14,AZNIEFUIVB2H0,2,14-10
7136,6088,10,14,AM0JKZVOEOTMA,2,14-10
6092,7114,2,14,A2R0YYUAWNT7UD,-1,14-2
6092,7114,2,14,A353KETOEN0W8T,1,14-2
6092,7114,2,14,AM0JKZVOEOTMA,-1,14-2
6092,7114,2,14,A3L3ZFL1NYFTCF,1,14-2
6092,7114,2,14,A3GXSHLBND9E92,0,14-2
6092,7114,2,14,AAWX7QFQUNM6D,-1,14-2
6092,7114,2,14,A28A3HF3LSEIDT,-1,14-2
6092,7114,2,14,A13XXMDHOULEZ7,-1,14-2
6092,7114,2,14,A2YHSU2IJZ9J14,-1,14-2
6092,7114,2,14,AISFU4P55HYEH,-1,14-2
6092,7114,2,14,A14PFRHG0A2YY9,-1,14-2
6092,7114,2,14,A2J237J8KM3OCS,-2,14-2
6092,7114,2,14,A3UUH3632AI3ZX,-1,14-2
6092,7114,2,14,AZNIEFUIVB2H0,1,14-2
6068,4008,3,14,A2FCGEU5RTEWG8,1,14-3
6068,4008,3,14,AM0JKZVOEOTMA,3,14-3
6068,4008,3,14,A14PFRHG0A2YY9,-1,14-3
6068,4008,3,14,AORHXBTOCXFUK,2,14-3
6068,4008,3,14,A28A3HF3LSEIDT,-1,14-3
6068,4008,3,14,A2R0YYUAWNT7UD,0,14-3
6068,4008,3,14,AISFU4P55HYEH,1,14-3
6068,4008,3,14,A353KETOEN0W8T,-1,14-3
6068,4008,3,14,AZNIEFUIVB2H0,1,14-3
6068,4008,3,14,A2YHSU2IJZ9J14,1,14-3
6068,4008,3,14,A1XO6ONCCTBMKW,3,14-3
6068,4008,3,14,A3L3ZFL1NYFTCF,3,14-3
6068,4008,3,14,A31Z5TPD8QKE26,-1,14-3
6068,4008,3,14,A13XXMDHOULEZ7,2,14-3
5118,7163,4,14,AORHXBTOCXFUK,2,14-4
5118,7163,4,14,A353KETOEN0W8T,-2,14-4
5118,7163,4,14,A14PFRHG0A2YY9,2,14-4
5118,7163,4,14,A2R0YYUAWNT7UD,1,14-4
5118,7163,4,14,A1IU5OP7BBZHZ7,-1,14-4
5118,7163,4,14,A3UUH3632AI3ZX,0,14-4
5118,7163,4,14,A2J237J8KM3OCS,3,14-4
5118,7163,4,14,A2YHSU2IJZ9J14,3,14-4
5118,7163,4,14,AISFU4P55HYEH,1,14-4
5118,7163,4,14,AAWX7QFQUNM6D,1,14-4
5118,7163,4,14,A13XXMDHOULEZ7,1,14-4
5118,7163,4,14,AM0JKZVOEOTMA,3,14-4
5118,7163,4,14,A2FCGEU5RTEWG8,1,14-4
5118,7163,4,14,A31Z5TPD8QKE26,-2,14-4
6096,8083,6,14,A3GXSHLBND9E92,1,14-6
6096,8083,6,14,AORHXBTOCXFUK,2,14-6
6096,8083,6,14,AISFU4P55HYEH,1,14-6
6096,8083,6,14,AZNIEFUIVB2H0,2,14-6
6096,8083,6,14,A2FCGEU5RTEWG8,2,14-6
6096,8083,6,14,A353KETOEN0W8T,-2,14-6
6096,8083,6,14,A1XO6ONCCTBMKW,3,14-6
6096,8083,6,14,A28A3HF3LSEIDT,2,14-6
6096,8083,6,14,AM0JKZVOEOTMA,3,14-6
6096,8083,6,14,A3L3ZFL1NYFTCF,-2,14-6
6096,8083,6,14,A31Z5TPD8QKE26,1,14-6
6096,8083,6,14,A14PFRHG0A2YY9,1,14-6
6096,8083,6,14,A2YHSU2IJZ9J14,2,14-6
6096,8083,6,14,A1IU5OP7BBZHZ7,2,14-6
6096,4035,7,14,AM0JKZVOEOTMA,3,14-7
6096,4035,7,14,A2J237J8KM3OCS,3,14-7
6096,4035,7,14,A13XXMDHOULEZ7,3,14-7
6096,4035,7,14,AZNIEFUIVB2H0,2,14-7
6096,4035,7,14,A1IU5OP7BBZHZ7,3,14-7
6096,4035,7,14,A31Z5TPD8QKE26,2,14-7
6096,4035,7,14,A3UUH3632AI3ZX,0,14-7
6096,4035,7,14,A2FCGEU5RTEWG8,2,14-7
6096,4035,7,14,AISFU4P55HYEH,2,14-7
6096,4035,7,14,A353KETOEN0W8T,3,14-7
6096,4035,7,14,AORHXBTOCXFUK,3,14-7
6096,4035,7,14,A1XO6ONCCTBMKW,0,14-7
6096,4035,7,14,A3GXSHLBND9E92,1,14-7
6096,4035,7,14,A3L3ZFL1NYFTCF,3,14-7
6062,7163,8,14,A28A3HF3LSEIDT,1,14-8
6062,7163,8,14,AM0JKZVOEOTMA,0,14-8
6062,7163,8,14,A2FCGEU5RTEWG8,2,14-8
6062,7163,8,14,AORHXBTOCXFUK,-2,14-8
6062,7163,8,14,A2YHSU2IJZ9J14,3,14-8
6062,7163,8,14,AAWX7QFQUNM6D,1,14-8
6062,7163,8,14,A13XXMDHOULEZ7,1,14-8
6062,7163,8,14,AISFU4P55HYEH,2,14-8
6062,7163,8,14,A2J237J8KM3OCS,2,14-8
6062,7163,8,14,A3GXSHLBND9E92,1,14-8
6062,7163,8,14,AZNIEFUIVB2H0,1,14-8
6062,7163,8,14,A1XO6ONCCTBMKW,0,14-8
6062,7163,8,14,A14PFRHG0A2YY9,1,14-8
6062,7163,8,14,A353KETOEN0W8T,1,14-8
6062,6053,9,14,A2FCGEU5RTEWG8,1,14-9
6062,6053,9,14,AM0JKZVOEOTMA,-2,14-9
6062,6053,9,14,A3L3ZFL1NYFTCF,1,14-9
6062,6053,9,14,A14PFRHG0A2YY9,0,14-9
6062,6053,9,14,AISFU4P55HYEH,0,14-9
6062,6053,9,14,AORHXBTOCXFUK,-2,14-9
6062,6053,9,14,A28A3HF3LSEIDT,1,14-9
6062,6053,9,14,A353KETOEN0W8T,1,14-9
6062,6053,9,14,A2J237J8KM3OCS,-2,14-9
6062,6053,9,14,A1IU5OP7BBZHZ7,0,14-9
6062,6053,9,14,A2R0YYUAWNT7UD,-1,14-9
6062,6053,9,14,A1XO6ONCCTBMKW,3,14-9
6062,6053,9,14,A3UUH3632AI3ZX,0,14-9
6062,6053,9,14,AAWX7QFQUNM6D,1,14-9
7064,6096,1,15,A1IU5OP7BBZHZ7,-1,15-1
7064,6096,1,15,AISFU4P55HYEH,-1,15-1
7064,6096,1,15,AZNIEFUIVB2H0,-1,15-1
7064,6096,1,15,A2FCGEU5RTEWG8,-2,15-1
7064,6096,1,15,A2R0YYUAWNT7UD,-2,15-1
7064,6096,1,15,A2YHSU2IJZ9J14,-2,15-1
7064,6096,1,15,AAWX7QFQUNM6D,-2,15-1
7064,6096,1,15,A14PFRHG0A2YY9,1,15-1
7064,6096,1,15,A3UUH3632AI3ZX,-2,15-1
7064,6096,1,15,AM0JKZVOEOTMA,-2,15-1
7064,6096,1,15,AORHXBTOCXFUK,3,15-1
7064,6096,1,15,A13XXMDHOULEZ7,-2,15-1
7064,6096,1,15,A3L3ZFL1NYFTCF,1,15-1
7064,6096,1,15,A1XO6ONCCTBMKW,-3,15-1
6094,4008,10,15,AZNIEFUIVB2H0,2,15-10
6094,4008,10,15,A2J237J8KM3OCS,3,15-10
6094,4008,10,15,A31Z5TPD8QKE26,-2,15-10
6094,4008,10,15,AAWX7QFQUNM6D,2,15-10
6094,4008,10,15,A1IU5OP7BBZHZ7,2,15-10
6094,4008,10,15,A2R0YYUAWNT7UD,1,15-10
6094,4008,10,15,A353KETOEN0W8T,1,15-10
6094,4008,10,15,AM0JKZVOEOTMA,3,15-10
6094,4008,10,15,AISFU4P55HYEH,1,15-10
6094,4008,10,15,A28A3HF3LSEIDT,2,15-10
6094,4008,10,15,A1XO6ONCCTBMKW,3,15-10
6094,4008,10,15,A14PFRHG0A2YY9,2,15-10
6094,4008,10,15,A3L3ZFL1NYFTCF,1,15-10
6094,4008,10,15,A3UUH3632AI3ZX,2,15-10
5118,7060,2,15,A3L3ZFL1NYFTCF,-1,15-2
5118,7060,2,15,A13XXMDHOULEZ7,0,15-2
5118,7060,2,15,AISFU4P55HYEH,-1,15-2
5118,7060,2,15,A2FCGEU5RTEWG8,-1,15-2
5118,7060,2,15,A3UUH3632AI3ZX,0,15-2
5118,7060,2,15,A1XO6ONCCTBMKW,2,15-2
5118,7060,2,15,AZNIEFUIVB2H0,-1,15-2
5118,7060,2,15,A353KETOEN0W8T,-1,15-2
5118,7060,2,15,A31Z5TPD8QKE26,-1,15-2
5118,7060,2,15,A1IU5OP7BBZHZ7,-1,15-2
5118,7060,2,15,AORHXBTOCXFUK,-1,15-2
5118,7060,2,15,A2YHSU2IJZ9J14,-1,15-2
5118,7060,2,15,AAWX7QFQUNM6D,0,15-2
5118,7060,2,15,A14PFRHG0A2YY9,-1,15-2
6046,5118,5,15,A2YHSU2IJZ9J14,1,15-5
6046,5118,5,15,A3GXSHLBND9E92,1,15-5
6046,5118,5,15,A2FCGEU5RTEWG8,2,15-5
6046,5118,5,15,A31Z5TPD8QKE26,-2,15-5
6046,5118,5,15,A14PFRHG0A2YY9,2,15-5
6046,5118,5,15,A13XXMDHOULEZ7,0,15-5
6046,5118,5,15,A28A3HF3LSEIDT,1,15-5
6046,5118,5,15,A3L3ZFL1NYFTCF,1,15-5
6046,5118,5,15,A1IU5OP7BBZHZ7,1,15-5
6046,5118,5,15,AORHXBTOCXFUK,-1,15-5
6046,5118,5,15,A2J237J8KM3OCS,3,15-5
6046,5118,5,15,A2R0YYUAWNT7UD,0,15-5
6046,5118,5,15,A3UUH3632AI3ZX,1,15-5
6046,5118,5,15,AZNIEFUIVB2H0,2,15-5
5087,4035,6,15,A2YHSU2IJZ9J14,2,15-6
5087,4035,6,15,A31Z5TPD8QKE26,-1,15-6
5087,4035,6,15,AM0JKZVOEOTMA,-3,15-6
5087,4035,6,15,A1IU5OP7BBZHZ7,-3,15-6
5087,4035,6,15,A13XXMDHOULEZ7,1,15-6
5087,4035,6,15,A28A3HF3LSEIDT,-1,15-6
5087,4035,6,15,AORHXBTOCXFUK,3,15-6
5087,4035,6,15,A3L3ZFL1NYFTCF,3,15-6
5087,4035,6,15,A353KETOEN0W8T,3,15-6
5087,4035,6,15,A2R0YYUAWNT7UD,-1,15-6
5087,4035,6,15,AAWX7QFQUNM6D,1,15-6
5087,4035,6,15,A14PFRHG0A2YY9,1,15-6
5087,4035,6,15,A3UUH3632AI3ZX,-2,15-6
5087,4035,6,15,A3GXSHLBND9E92,3,15-6
4035,8083,7,15,A28A3HF3LSEIDT,-2,15-7
4035,8083,7,15,A1XO6ONCCTBMKW,3,15-7
4035,8083,7,15,A2J237J8KM3OCS,-3,15-7
4035,8083,7,15,A2R0YYUAWNT7UD,1,15-7
4035,8083,7,15,AZNIEFUIVB2H0,-2,15-7
4035,8083,7,15,AORHXBTOCXFUK,2,15-7
4035,8083,7,15,A3UUH3632AI3ZX,2,15-7
4035,8083,7,15,A13XXMDHOULEZ7,-2,15-7
4035,8083,7,15,AAWX7QFQUNM6D,-3,15-7
4035,8083,7,15,A2YHSU2IJZ9J14,-3,15-7
4035,8083,7,15,A31Z5TPD8QKE26,-2,15-7
4035,8083,7,15,A14PFRHG0A2YY9,-1,15-7
4035,8083,7,15,A3L3ZFL1NYFTCF,-3,15-7
4035,8083,7,15,A1IU5OP7BBZHZ7,-3,15-7
7138,7109,8,15,AAWX7QFQUNM6D,1,15-8
7138,7109,8,15,A3UUH3632AI3ZX,1,15-8
7138,7109,8,15,AM0JKZVOEOTMA,-1,15-8
7138,7109,8,15,A28A3HF3LSEIDT,1,15-8
7138,7109,8,15,A3L3ZFL1NYFTCF,-1,15-8
7138,7109,8,15,A2J237J8KM3OCS,-1,15-8
7138,7109,8,15,A14PFRHG0A2YY9,0,15-8
7138,7109,8,15,A2R0YYUAWNT7UD,1,15-8
7138,7109,8,15,A31Z5TPD8QKE26,2,15-8
7138,7109,8,15,A3GXSHLBND9E92,0,15-8
7138,7109,8,15,A1IU5OP7BBZHZ7,1,15-8
7138,7109,8,15,A353KETOEN0W8T,-1,15-8
7138,7109,8,15,A2FCGEU5RTEWG8,1,15-8
7138,7109,8,15,AORHXBTOCXFUK,-2,15-8
4026,5118,9,15,A1IU5OP7BBZHZ7,-1,15-9
4026,5118,9,15,A2J237J8KM3OCS,-3,15-9
4026,5118,9,15,AM0JKZVOEOTMA,-3,15-9
4026,5118,9,15,A14PFRHG0A2YY9,-2,15-9
4026,5118,9,15,A2YHSU2IJZ9J14,-2,15-9
4026,5118,9,15,A2R0YYUAWNT7UD,0,15-9
4026,5118,9,15,A31Z5TPD8QKE26,-1,15-9
4026,5118,9,15,AZNIEFUIVB2H0,-2,15-9
4026,5118,9,15,A3L3ZFL1NYFTCF,-2,15-9
4026,5118,9,15,A353KETOEN0W8T,-2,15-9
4026,5118,9,15,A1XO6ONCCTBMKW,-3,15-9
4026,5118,9,15,A2FCGEU5RTEWG8,1,15-9
4026,5118,9,15,A3GXSHLBND9E92,-1,15-9
4026,5118,9,15,A3UUH3632AI3ZX,2,15-9
7114,5118,10,16,A3GXSHLBND9E92,1,16-10
7114,5118,10,16,AORHXBTOCXFUK,2,16-10
7114,5118,10,16,A2YHSU2IJZ9J14,-1,16-10
7114,5118,10,16,A1IOMFFEKCWOIT,-3,16-10
7114,5118,10,16,A14PFRHG0A2YY9,0,16-10
7114,5118,10,16,A28A3HF3LSEIDT,1,16-10
7114,5118,10,16,AM0JKZVOEOTMA,3,16-10
7114,5118,10,16,A2FCGEU5RTEWG8,1,16-10
7114,5118,10,16,AISFU4P55HYEH,1,16-10
7114,5118,10,16,A1IU5OP7BBZHZ7,1,16-10
7114,5118,10,16,A2R0YYUAWNT7UD,0,16-10
7114,5118,10,16,AZNIEFUIVB2H0,2,16-10
7114,5118,10,16,A31Z5TPD8QKE26,2,16-10
7114,5118,10,16,A3UUH3632AI3ZX,1,16-10
7138,6068,2,16,A3UUH3632AI3ZX,1,16-2
7138,6068,2,16,A2FCGEU5RTEWG8,2,16-2
7138,6068,2,16,AORHXBTOCXFUK,2,16-2
7138,6068,2,16,AISFU4P55HYEH,1,16-2
7138,6068,2,16,A31Z5TPD8QKE26,-1,16-2
7138,6068,2,16,A1IU5OP7BBZHZ7,1,16-2
7138,6068,2,16,A2J237J8KM3OCS,2,16-2
7138,6068,2,16,A3L3ZFL1NYFTCF,-1,16-2
7138,6068,2,16,A3GXSHLBND9E92,1,16-2
7138,6068,2,16,A2YHSU2IJZ9J14,3,16-2
7138,6068,2,16,A1IOMFFEKCWOIT,3,16-2
7138,6068,2,16,A1XO6ONCCTBMKW,2,16-2
7138,6068,2,16,AM0JKZVOEOTMA,3,16-2
7138,6068,2,16,A2R0YYUAWNT7UD,2,16-2
4026,6094,3,16,A3UUH3632AI3ZX,0,16-3
4026,6094,3,16,A13XXMDHOULEZ7,-2,16-3
4026,6094,3,16,A2R0YYUAWNT7UD,1,16-3
4026,6094,3,16,AISFU4P55HYEH,-2,16-3
4026,6094,3,16,A31Z5TPD8QKE26,-1,16-3
4026,6094,3,16,A28A3HF3LSEIDT,1,16-3
4026,6094,3,16,A3GXSHLBND9E92,-1,16-3
4026,6094,3,16,A3L3ZFL1NYFTCF,-2,16-3
4026,6094,3,16,AZNIEFUIVB2H0,2,16-3
4026,6094,3,16,A2YHSU2IJZ9J14,-3,16-3
4026,6094,3,16,A1IOMFFEKCWOIT,-3,16-3
4026,6094,3,16,A2J237J8KM3OCS,-3,16-3
4026,6094,3,16,A1XO6ONCCTBMKW,-3,16-3
4026,6094,3,16,A1IU5OP7BBZHZ7,-1,16-3
6046,6094,5,16,A28A3HF3LSEIDT,0,16-5
6046,6094,5,16,AORHXBTOCXFUK,-1,16-5
6046,6094,5,16,A2R0YYUAWNT7UD,-1,16-5
6046,6094,5,16,AZNIEFUIVB2H0,2,16-5
6046,6094,5,16,A3L3ZFL1NYFTCF,-1,16-5
6046,6094,5,16,A3UUH3632AI3ZX,3,16-5
6046,6094,5,16,AAWX7QFQUNM6D,0,16-5
6046,6094,5,16,A31Z5TPD8QKE26,-1,16-5
6046,6094,5,16,A2FCGEU5RTEWG8,2,16-5
6046,6094,5,16,A1XO6ONCCTBMKW,-3,16-5
6046,6094,5,16,A13XXMDHOULEZ7,1,16-5
6046,6094,5,16,A353KETOEN0W8T,1,16-5
6046,6094,5,16,AM0JKZVOEOTMA,-2,16-5
6046,6094,5,16,A1IU5OP7BBZHZ7,-1,16-5
6062,7128,6,16,A1XO6ONCCTBMKW,-2,16-6
6062,7128,6,16,A13XXMDHOULEZ7,0,16-6
6062,7128,6,16,A2J237J8KM3OCS,1,16-6
6062,7128,6,16,A14PFRHG0A2YY9,-1,16-6
6062,7128,6,16,A2FCGEU5RTEWG8,1,16-6
6062,7128,6,16,A28A3HF3LSEIDT,-1,16-6
6062,7128,6,16,A2YHSU2IJZ9J14,2,16-6
6062,7128,6,16,A3GXSHLBND9E92,-1,16-6
6062,7128,6,16,A1IU5OP7BBZHZ7,-1,16-6
6062,7128,6,16,A31Z5TPD8QKE26,-3,16-6
6062,7128,6,16,AORHXBTOCXFUK,3,16-6
6062,7128,6,16,A3UUH3632AI3ZX,0,16-6
6062,7128,6,16,A1IOMFFEKCWOIT,2,16-6
6062,7128,6,16,AAWX7QFQUNM6D,1,16-6
4008,7060,7,16,A31Z5TPD8QKE26,-3,16-7
4008,7060,7,16,A2J237J8KM3OCS,-3,16-7
4008,7060,7,16,A353KETOEN0W8T,-1,16-7
4008,7060,7,16,A2R0YYUAWNT7UD,-1,16-7
4008,7060,7,16,A3UUH3632AI3ZX,-1,16-7
4008,7060,7,16,A1XO6ONCCTBMKW,-3,16-7
4008,7060,7,16,A3GXSHLBND9E92,-2,16-7
4008,7060,7,16,AAWX7QFQUNM6D,-1,16-7
4008,7060,7,16,A14PFRHG0A2YY9,-2,16-7
4008,7060,7,16,AM0JKZVOEOTMA,-3,16-7
4008,7060,7,16,AZNIEFUIVB2H0,1,16-7
4008,7060,7,16,AORHXBTOCXFUK,-2,16-7
4008,7060,7,16,A28A3HF3LSEIDT,-2,16-7
4008,7060,7,16,A3L3ZFL1NYFTCF,-1,16-7
5087,7064,8,16,A28A3HF3LSEIDT,-3,16-8
5087,7064,8,16,A31Z5TPD8QKE26,-3,16-8
5087,7064,8,16,A2R0YYUAWNT7UD,-1,16-8
