cow_L,cow_R,question_num,HIT,Worker_id,response
5087,5064,2,12,A3UUH3632AI3ZX,3
5087,5064,2,12,A1XO6ONCCTBMKW,-3
5087,5064,2,12,A2J237J8KM3OCS,2
5087,5064,2,12,A31Z5TPD8QKE26,-3
5087,5064,2,12,A353KETOEN0W8T,-3
5087,5064,2,12,A3L3ZFL1NYFTCF,-3
5087,5064,2,12,AISFU4P55HYEH,1
5087,5064,2,12,A2YHSU2IJZ9J14,-2
5087,5064,2,12,A3GXSHLBND9E92,-1
5087,5064,2,12,AM0JKZVOEOTMA,-3
5087,5064,2,12,A13XXMDHOULEZ7,-1
5087,5064,2,12,AAWX7QFQUNM6D,-1
6062,6025,8,12,A28A3HF3LSEIDT,-1
6062,6025,8,12,A3UUH3632AI3ZX,-1
6062,6025,8,12,A1XO6ONCCTBMKW,0
6062,6025,8,12,A2J237J8KM3OCS,-2
6062,6025,8,12,A31Z5TPD8QKE26,1
6062,6025,8,12,A14PFRHG0A2YY9,1
6062,6025,8,12,A353KETOEN0W8T,2
6062,6025,8,12,A3L3ZFL1NYFTCF,1
6062,6025,8,12,AISFU4P55HYEH,-1
6062,6025,8,12,A2YHSU2IJZ9J14,1
6062,6025,8,12,A3GXSHLBND9E92,0
6062,6025,8,12,AM0JKZVOEOTMA,-3
6062,6025,8,12,A13XXMDHOULEZ7,0
6062,6025,8,12,AAWX7QFQUNM6D,-1
6062,7136,4,12,A28A3HF3LSEIDT,-1
6062,7136,4,12,A3UUH3632AI3ZX,0
6062,7136,4,12,A1XO6ONCCTBMKW,-2
6062,7136,4,12,A2J237J8KM3OCS,-2
6062,7136,4,12,A31Z5TPD8QKE26,0
6062,7136,4,12,A14PFRHG0A2YY9,2
6062,7136,4,12,A353KETOEN0W8T,-1
6062,7136,4,12,A3L3ZFL1NYFTCF,1
6062,7136,4,12,AISFU4P55HYEH,0
6062,7136,4,12,A2YHSU2IJZ9J14,1
6062,7136,4,12,A3GXSHLBND9E92,0
6062,7136,4,12,AM0JKZVOEOTMA,0
6062,7136,4,12,A13XXMDHOULEZ7,0
6062,7136,4,12,AAWX7QFQUNM6D,0
7109,7153,7,12,A28A3HF3LSEIDT,1
7109,7153,7,12,A3UUH3632AI3ZX,0
7109,7153,7,12,A1XO6ONCCTBMKW,2
7109,7153,7,12,A2J237J8KM3OCS,1
7109,7153,7,12,A31Z5TPD8QKE26,1
7109,7153,7,12,A14PFRHG0A2YY9,-2
7109,7153,7,12,A353KETOEN0W8T,1
7109,7153,7,12,A3L3ZFL1NYFTCF,1
7109,7153,7,12,AISFU4P55HYEH,0
7109,7153,7,12,A2YHSU2IJZ9J14,1
7109,7153,7,12,A3GXSHLBND9E92,0
7109,7153,7,12,AM0JKZVOEOTMA,-1
7109,7153,7,12,A13XXMDHOULEZ7,0
7109,7153,7,12,AAWX7QFQUNM6D,0
6094,6053,3,12,A28A3HF3LSEIDT,1
6094,6053,3,12,A3UUH3632AI3ZX,1
6094,6053,3,12,A1XO6ONCCTBMKW,2
6094,6053,3,12,A2J237J8KM3OCS,2
6094,6053,3,12,A31Z5TPD8QKE26,1
6094,6053,3,12,A14PFRHG0A2YY9,2
6094,6053,3,12,A353KETOEN0W8T,1
6094,6053,3,12,A3L3ZFL1NYFTCF,1
6094,6053,3,12,AISFU4P55HYEH,1
6094,6053,3,12,A2YHSU2IJZ9J14,1
6094,6053,3,12,A3GXSHLBND9E92,1
6094,6053,3,12,AM0JKZVOEOTMA,2
6094,6053,3,12,A13XXMDHOULEZ7,1
6094,6053,3,12,AAWX7QFQUNM6D,1
7138,6096,10,12,A28A3HF3LSEIDT,1
7138,6096,10,12,A3UUH3632AI3ZX,1
7138,6096,10,12,A1XO6ONCCTBMKW,3
7138,6096,10,12,A2J237J8KM3OCS,-1
7138,6096,10,12,A31Z5TPD8QKE26,-2
7138,6096,10,12,A14PFRHG0A2YY9,-1
7138,6096,10,12,A353KETOEN0W8T,-1
7138,6096,10,12,A3L3ZFL1NYFTCF,-2
7138,6096,10,12,AISFU4P55HYEH,0
7138,6096,10,12,A2YHSU2IJZ9J14,1
7138,6096,10,12,A3GXSHLBND9E92,1
7138,6096,10,12,AM0JKZVOEOTMA,0
7138,6096,10,12,A13XXMDHOULEZ7,0
7138,6096,10,12,AAWX7QFQUNM6D,0
6046,6096,8,13,A28A3HF3LSEIDT,1
6046,6096,8,13,A3UUH3632AI3ZX,0
6046,6096,8,13,AORHXBTOCXFUK,-2
6046,6096,8,13,A31Z5TPD8QKE26,-1
6046,6096,8,13,A2J237J8KM3OCS,2
6046,6096,8,13,A14PFRHG0A2YY9,0
6046,6096,8,13,A353KETOEN0W8T,2
6046,6096,8,13,A3L3ZFL1NYFTCF,2
6046,6096,8,13,A1IU5OP7BBZHZ7,-1
6046,6096,8,13,AISFU4P55HYEH,1
6046,6096,8,13,A2FCGEU5RTEWG8,1
6046,6096,8,13,A2YHSU2IJZ9J14,1
6046,6096,8,13,A3GXSHLBND9E92,1
6046,6096,8,13,A13XXMDHOULEZ7,0
6046,6096,8,13,AZNIEFUIVB2H0,1
6046,6096,8,13,AM0JKZVOEOTMA,-1
6046,6096,8,13,A2R0YYUAWNT7UD,1
6046,6096,8,13,AAWX7QFQUNM6D,1
8083,6092,7,13,A28A3HF3LSEIDT,-1
8083,6092,7,13,AORHXBTOCXFUK,-1
8083,6092,7,13,A31Z5TPD8QKE26,-2
8083,6092,7,13,A2J237J8KM3OCS,-1
8083,6092,7,13,A353KETOEN0W8T,1
8083,6092,7,13,A3L3ZFL1NYFTCF,-1
8083,6092,7,13,A1IU5OP7BBZHZ7,-2
8083,6092,7,13,AISFU4P55HYEH,-1
8083,6092,7,13,A2FCGEU5RTEWG8,-3
8083,6092,7,13,A2YHSU2IJZ9J14,-2
8083,6092,7,13,A3GXSHLBND9E92,-2
8083,6092,7,13,A13XXMDHOULEZ7,-1
8083,6092,7,13,AZNIEFUIVB2H0,-1
8083,6092,7,13,AM0JKZVOEOTMA,-3
8083,6092,7,13,A2R0YYUAWNT7UD,0
8083,6092,7,13,AAWX7QFQUNM6D,-1
7045,6092,6,13,A28A3HF3LSEIDT,-1
7045,6092,6,13,A3UUH3632AI3ZX,1
7045,6092,6,13,AORHXBTOCXFUK,-2
7045,6092,6,13,A31Z5TPD8QKE26,0
7045,6092,6,13,A2J237J8KM3OCS,1
7045,6092,6,13,A14PFRHG0A2YY9,0
7045,6092,6,13,A353KETOEN0W8T,1
7045,6092,6,13,A3L3ZFL1NYFTCF,-1
7045,6092,6,13,A1IU5OP7BBZHZ7,0
7045,6092,6,13,AISFU4P55HYEH,1
7045,6092,6,13,A2FCGEU5RTEWG8,-1
7045,6092,6,13,A2YHSU2IJZ9J14,1
7045,6092,6,13,A3GXSHLBND9E92,0
7045,6092,6,13,A13XXMDHOULEZ7,1
7045,6092,6,13,AZNIEFUIVB2H0,1
7045,6092,6,13,A2R0YYUAWNT7UD,0
7045,6092,6,13,AAWX7QFQUNM6D,1
7045,5064,4,13,A28A3HF3LSEIDT,1
7045,5064,4,13,A3UUH3632AI3ZX,1
7045,5064,4,13,AORHXBTOCXFUK,2
7045,5064,4,13,A31Z5TPD8QKE26,3
7045,5064,4,13,A2J237J8KM3OCS,3
7045,5064,4,13,A14PFRHG0A2YY9,2
7045,5064,4,13,A353KETOEN0W8T,1
7045,5064,4,13,A3L3ZFL1NYFTCF,1
7045,5064,4,13,A1IU5OP7BBZHZ7,0
7045,5064,4,13,AISFU4P55HYEH,1
7045,5064,4,13,A2FCGEU5RTEWG8,2
7045,5064,4,13,A2YHSU2IJZ9J14,2
7045,5064,4,13,A3GXSHLBND9E92,2
7045,5064,4,13,A13XXMDHOULEZ7,1
7045,5064,4,13,AZNIEFUIVB2H0,2
7045,5064,4,13,AM0JKZVOEOTMA,3
7045,5064,4,13,A2R0YYUAWNT7UD,1
7045,5064,4,13,AAWX7QFQUNM6D,2
7064,7163,3,13,A28A3HF3LSEIDT,-1
7064,7163,3,13,A3UUH3632AI3ZX,-1
7064,7163,3,13,AORHXBTOCXFUK,-1
7064,7163,3,13,A31Z5TPD8QKE26,-1
7064,7163,3,13,A2J237J8KM3OCS,2
7064,7163,3,13,A14PFRHG0A2YY9,1
7064,7163,3,13,A353KETOEN0W8T,1
7064,7163,3,13,A3L3ZFL1NYFTCF,1
7064,7163,3,13,A1IU5OP7BBZHZ7,1
7064,7163,3,13,AISFU4P55HYEH,-1
7064,7163,3,13,A2FCGEU5RTEWG8,2
7064,7163,3,13,A2YHSU2IJZ9J14,2
7064,7163,3,13,A3GXSHLBND9E92,-1
7064,7163,3,13,A13XXMDHOULEZ7,1
7064,7163,3,13,AZNIEFUIVB2H0,-2
7064,7163,3,13,AM0JKZVOEOTMA,-3
7064,7163,3,13,A2R0YYUAWNT7UD,-1
7064,7163,3,13,AAWX7QFQUNM6D,1
6095,7116,2,13,A28A3HF3LSEIDT,2
6095,7116,2,13,A3UUH3632AI3ZX,0
6095,7116,2,13,AORHXBTOCXFUK,3
6095,7116,2,13,A31Z5TPD8QKE26,0
6095,7116,2,13,A2J237J8KM3OCS,3
6095,7116,2,13,A14PFRHG0A2YY9,3
6095,7116,2,13,A353KETOEN0W8T,-2
6095,7116,2,13,A3L3ZFL1NYFTCF,3
6095,7116,2,13,A1IU5OP7BBZHZ7,2
6095,7116,2,13,AISFU4P55HYEH,0
6095,7116,2,13,A2FCGEU5RTEWG8,2
6095,7116,2,13,A2YHSU2IJZ9J14,3
6095,7116,2,13,A3GXSHLBND9E92,2
6095,7116,2,13,A13XXMDHOULEZ7,2
6095,7116,2,13,AZNIEFUIVB2H0,2
6095,7116,2,13,AM0JKZVOEOTMA,3
6095,7116,2,13,A2R0YYUAWNT7UD,1
6095,7116,2,13,AAWX7QFQUNM6D,2
7128,5118,1,13,A28A3HF3LSEIDT,1
7128,5118,1,13,A3UUH3632AI3ZX,1
7128,5118,1,13,AORHXBTOCXFUK,2
7128,5118,1,13,A31Z5TPD8QKE26,1
7128,5118,1,13,A2J237J8KM3OCS,1
7128,5118,1,13,A14PFRHG0A2YY9,1
7128,5118,1,13,A353KETOEN0W8T,-2
7128,5118,1,13,A3L3ZFL1NYFTCF,-2
7128,5118,1,13,A1IU5OP7BBZHZ7,-2
7128,5118,1,13,AISFU4P55HYEH,0
7128,5118,1,13,A2FCGEU5RTEWG8,2
7128,5118,1,13,A2YHSU2IJZ9J14,-2
7128,5118,1,13,A3GXSHLBND9E92,0
7128,5118,1,13,A13XXMDHOULEZ7,1
7128,5118,1,13,AZNIEFUIVB2H0,-1
7128,5118,1,13,AM0JKZVOEOTMA,-2
7128,5118,1,13,A2R0YYUAWNT7UD,0
7128,5118,1,13,AAWX7QFQUNM6D,-1
5087,5118,9,13,A28A3HF3LSEIDT,-2
5087,5118,9,13,A3UUH3632AI3ZX,-1
5087,5118,9,13,AORHXBTOCXFUK,-2
5087,5118,9,13,A31Z5TPD8QKE26,-3
5087,5118,9,13,A2J237J8KM3OCS,-3
5087,5118,9,13,A14PFRHG0A2YY9,-2
5087,5118,9,13,A353KETOEN0W8T,-3
5087,5118,9,13,A3L3ZFL1NYFTCF,-3
5087,5118,9,13,A1IU5OP7BBZHZ7,-3
5087,5118,9,13,AISFU4P55HYEH,1
5087,5118,9,13,A2FCGEU5RTEWG8,-3
5087,5118,9,13,A2YHSU2IJZ9J14,-2
5087,5118,9,13,A3GXSHLBND9E92,-3
5087,5118,9,13,A13XXMDHOULEZ7,-2
5087,5118,9,13,AZNIEFUIVB2H0,-2
5087,5118,9,13,AM0JKZVOEOTMA,-3
5087,5118,9,13,A2R0YYUAWNT7UD,0
5087,5118,9,13,AAWX7QFQUNM6D,-3
6062,7163,8,14,A3UUH3632AI3ZX,1
6062,7163,8,14,A1XO6ONCCTBMKW,0
6062,7163,8,14,A14PFRHG0A2YY9,1
6062,7163,8,14,A2J237J8KM3OCS,2
6062,7163,8,14,A353KETOEN0W8T,1
6062,7163,8,14,A3L3ZFL1NYFTCF,1
6062,7163,8,14,A1IU5OP7BBZHZ7,2
6062,7163,8,14,A2FCGEU5RTEWG8,2
6062,7163,8,14,A2YHSU2IJZ9J14,3
6062,7163,8,14,A3GXSHLBND9E92,1
6062,7163,8,14,A13XXMDHOULEZ7,1
6062,7163,8,14,AZNIEFUIVB2H0,1
6062,7163,8,14,AM0JKZVOEOTMA,0
6062,7163,8,14,AAWX7QFQUNM6D,1
6096,4035,7,14,A3UUH3632AI3ZX,0
6096,4035,7,14,A1XO6ONCCTBMKW,0
6096,4035,7,14,A14PFRHG0A2YY9,1
6096,4035,7,14,A2J237J8KM3OCS,3
6096,4035,7,14,A353KETOEN0W8T,3
6096,4035,7,14,A3L3ZFL1NYFTCF,3
6096,4035,7,14,A1IU5OP7BBZHZ7,3
6096,4035,7,14,A2FCGEU5RTEWG8,2
6096,4035,7,14,A2YHSU2IJZ9J14,3
6096,4035,7,14,A3GXSHLBND9E92,1
6096,4035,7,14,A13XXMDHOULEZ7,3
6096,4035,7,14,AZNIEFUIVB2H0,2
6096,4035,7,14,A2R0YYUAWNT7UD,1
6096,4035,7,14,AM0JKZVOEOTMA,3
6096,4035,7,14,AAWX7QFQUNM6D,3
6096,8083,6,14,A3UUH3632AI3ZX,2
6096,8083,6,14,A1XO6ONCCTBMKW,3
6096,8083,6,14,A14PFRHG0A2YY9,1
6096,8083,6,14,A2J237J8KM3OCS,3
6096,8083,6,14,A353KETOEN0W8T,-2
6096,8083,6,14,A3L3ZFL1NYFTCF,-2
6096,8083,6,14,A1IU5OP7BBZHZ7,2
6096,8083,6,14,A2FCGEU5RTEWG8,2
6096,8083,6,14,A2YHSU2IJZ9J14,2
6096,8083,6,14,A3GXSHLBND9E92,1
6096,8083,6,14,A13XXMDHOULEZ7,1
6096,8083,6,14,AZNIEFUIVB2H0,2
6096,8083,6,14,A2R0YYUAWNT7UD,1
6096,8083,6,14,AM0JKZVOEOTMA,3
6096,8083,6,14,AAWX7QFQUNM6D,1
5118,7163,4,14,A3UUH3632AI3ZX,0
5118,7163,4,14,A1XO6ONCCTBMKW,-2
5118,7163,4,14,A14PFRHG0A2YY9,2
5118,7163,4,14,A2J237J8KM3OCS,3
5118,7163,4,14,A353KETOEN0W8T,-2
5118,7163,4,14,A3L3ZFL1NYFTCF,-1
5118,7163,4,14,A1IU5OP7BBZHZ7,-1
5118,7163,4,14,A2FCGEU5RTEWG8,1
5118,7163,4,14,A2YHSU2IJZ9J14,3
5118,7163,4,14,A3GXSHLBND9E92,1
5118,7163,4,14,A13XXMDHOULEZ7,1
5118,7163,4,14,AZNIEFUIVB2H0,1
5118,7163,4,14,A2R0YYUAWNT7UD,1
5118,7163,4,14,AM0JKZVOEOTMA,3
5118,7163,4,14,AAWX7QFQUNM6D,1
6068,4008,3,14,A3UUH3632AI3ZX,0
6068,4008,3,14,A1XO6ONCCTBMKW,3
6068,4008,3,14,A14PFRHG0A2YY9,-1
6068,4008,3,14,A2J237J8KM3OCS,0
6068,4008,3,14,A353KETOEN0W8T,-1
6068,4008,3,14,A3L3ZFL1NYFTCF,3
6068,4008,3,14,A1IU5OP7BBZHZ7,0
6068,4008,3,14,A2FCGEU5RTEWG8,1
6068,4008,3,14,A2YHSU2IJZ9J14,1
6068,4008,3,14,A3GXSHLBND9E92,1
6068,4008,3,14,A13XXMDHOULEZ7,2
6068,4008,3,14,AZNIEFUIVB2H0,1
6068,4008,3,14,A2R0YYUAWNT7UD,0
6068,4008,3,14,AM0JKZVOEOTMA,3
6068,4008,3,14,AAWX7QFQUNM6D,1
6092,7114,2,14,A3UUH3632AI3ZX,-1
6092,7114,2,14,A1XO6ONCCTBMKW,-2
6092,7114,2,14,A14PFRHG0A2YY9,-1
6092,7114,2,14,A2J237J8KM3OCS,-2
6092,7114,2,14,A353KETOEN0W8T,1
6092,7114,2,14,A3L3ZFL1NYFTCF,1
6092,7114,2,14,A1IU5OP7BBZHZ7,0
6092,7114,2,14,A2FCGEU5RTEWG8,1
6092,7114,2,14,A2YHSU2IJZ9J14,-1
6092,7114,2,14,A3GXSHLBND9E92,0
6092,7114,2,14,A13XXMDHOULEZ7,-1
6092,7114,2,14,AZNIEFUIVB2H0,1
6092,7114,2,14,A2R0YYUAWNT7UD,-1
6092,7114,2,14,AM0JKZVOEOTMA,-1
6092,7114,2,14,AAWX7QFQUNM6D,-1
6062,6053,9,14,A3UUH3632AI3ZX,0
6062,6053,9,14,A1XO6ONCCTBMKW,3
6062,6053,9,14,A14PFRHG0A2YY9,0
6062,6053,9,14,A2J237J8KM3OCS,-2
6062,6053,9,14,A353KETOEN0W8T,1
6062,6053,9,14,A3L3ZFL1NYFTCF,1
6062,6053,9,14,A1IU5OP7BBZHZ7,0
6062,6053,9,14,A2FCGEU5RTEWG8,1
6062,6053,9,14,A2YHSU2IJZ9J14,1
6062,6053,9,14,A3GXSHLBND9E92,0
6062,6053,9,14,A13XXMDHOULEZ7,0
6062,6053,9,14,AZNIEFUIVB2H0,1
6062,6053,9,14,A2R0YYUAWNT7UD,-1
6062,6053,9,14,AM0JKZVOEOTMA,-2
6062,6053,9,14,AAWX7QFQUNM6D,1
7136,6088,10,14,A3UUH3632AI3ZX,0
7136,6088,10,14,A1XO6ONCCTBMKW,2
7136,6088,10,14,A14PFRHG0A2YY9,2
7136,6088,10,14,A2J237J8KM3OCS,1
7136,6088,10,14,A353KETOEN0W8T,3
7136,6088,10,14,A3L3ZFL1NYFTCF,3
7136,6088,10,14,A1IU5OP7BBZHZ7,-3
7136,6088,10,14,A2FCGEU5RTEWG8,2
7136,6088,10,14,A2YHSU2IJZ9J14,2
7136,6088,10,14,A3GXSHLBND9E92,2
7136,6088,10,14,A13XXMDHOULEZ7,2
7136,6088,10,14,AZNIEFUIVB2H0,2
7136,6088,10,14,A2R0YYUAWNT7UD,1
7136,6088,10,14,AM0JKZVOEOTMA,2
7136,6088,10,14,AAWX7QFQUNM6D,2
6094,4008,10,15,A3UUH3632AI3ZX,2
6094,4008,10,15,A31Z5TPD8QKE26,-2
6094,4008,10,15,AORHXBTOCXFUK,-2
6094,4008,10,15,A14PFRHG0A2YY9,2
6094,4008,10,15,A2J237J8KM3OCS,3
6094,4008,10,15,A3L3ZFL1NYFTCF,1
6094,4008,10,15,A353KETOEN0W8T,1
6094,4008,10,15,A1IU5OP7BBZHZ7,2
6094,4008,10,15,AISFU4P55HYEH,1
6094,4008,10,15,A2FCGEU5RTEWG8,-1
6094,4008,10,15,A2YHSU2IJZ9J14,3
6094,4008,10,15,A3GXSHLBND9E92,1
6094,4008,10,15,A13XXMDHOULEZ7,1
6094,4008,10,15,AZNIEFUIVB2H0,2
6094,4008,10,15,A2R0YYUAWNT7UD,1
6094,4008,10,15,AM0JKZVOEOTMA,3
6094,4008,10,15,AAWX7QFQUNM6D,2
7138,7109,8,15,A3UUH3632AI3ZX,1
7138,7109,8,15,A31Z5TPD8QKE26,2
7138,7109,8,15,AORHXBTOCXFUK,-2
7138,7109,8,15,A14PFRHG0A2YY9,0
7138,7109,8,15,A2J237J8KM3OCS,-1
7138,7109,8,15,A3L3ZFL1NYFTCF,-1
7138,7109,8,15,A353KETOEN0W8T,-1
7138,7109,8,15,A1IU5OP7BBZHZ7,1
7138,7109,8,15,AISFU4P55HYEH,0
7138,7109,8,15,A2FCGEU5RTEWG8,1
7138,7109,8,15,A2YHSU2IJZ9J14,1
7138,7109,8,15,A3GXSHLBND9E92,0
7138,7109,8,15,A13XXMDHOULEZ7,0
7138,7109,8,15,AZNIEFUIVB2H0,1
7138,7109,8,15,A2R0YYUAWNT7UD,1
7138,7109,8,15,AM0JKZVOEOTMA,-1
7138,7109,8,15,AAWX7QFQUNM6D,1
5118,7060,2,15,A3UUH3632AI3ZX,0
5118,7060,2,15,A31Z5TPD8QKE26,-1
5118,7060,2,15,AORHXBTOCXFUK,-1
5118,7060,2,15,A14PFRHG0A2YY9,-1
5118,7060,2,15,A2J237J8KM3OCS,-2
5118,7060,2,15,A3L3ZFL1NYFTCF,-1
5118,7060,2,15,A353KETOEN0W8T,-1
5118,7060,2,15,A1IU5OP7BBZHZ7,-1
5118,7060,2,15,AISFU4P55HYEH,-1
5118,7060,2,15,A2FCGEU5RTEWG8,-1
5118,7060,2,15,A2YHSU2IJZ9J14,-1
5118,7060,2,15,A3GXSHLBND9E92,0
5118,7060,2,15,A13XXMDHOULEZ7,0
5118,7060,2,15,AZNIEFUIVB2H0,-1
5118,7060,2,15,A2R0YYUAWNT7UD,-1
5118,7060,2,15,AM0JKZVOEOTMA,-3
5118,7060,2,15,AAWX7QFQUNM6D,0
6046,5118,5,15,A3UUH3632AI3ZX,1
6046,5118,5,15,A31Z5TPD8QKE26,-2
6046,5118,5,15,AORHXBTOCXFUK,-1
6046,5118,5,15,A14PFRHG0A2YY9,2
6046,5118,5,15,A2J237J8KM3OCS,3
6046,5118,5,15,A3L3ZFL1NYFTCF,1
6046,5118,5,15,A353KETOEN0W8T,1
6046,5118,5,15,A1IU5OP7BBZHZ7,1
6046,5118,5,15,A2FCGEU5RTEWG8,2
6046,5118,5,15,A2YHSU2IJZ9J14,1
6046,5118,5,15,A3GXSHLBND9E92,1
6046,5118,5,15,A13XXMDHOULEZ7,0
6046,5118,5,15,AZNIEFUIVB2H0,2
6046,5118,5,15,A2R0YYUAWNT7UD,0
6046,5118,5,15,AM0JKZVOEOTMA,3
6046,5118,5,15,AAWX7QFQUNM6D,1
5087,4035,6,15,A3UUH3632AI3ZX,-2
5087,4035,6,15,A31Z5TPD8QKE26,-1
5087,4035,6,15,AORHXBTOCXFUK,3
5087,4035,6,15,A14PFRHG0A2YY9,1
5087,4035,6,15,A2J237J8KM3OCS,-3
5087,4035,6,15,A3L3ZFL1NYFTCF,3
5087,4035,6,15,A353KETOEN0W8T,3
5087,4035,6,15,A1IU5OP7BBZHZ7,-3
5087,4035,6,15,AISFU4P55HYEH,2
5087,4035,6,15,A2FCGEU5RTEWG8,-2
5087,4035,6,15,A2YHSU2IJZ9J14,2
5087,4035,6,15,A3GXSHLBND9E92,3
5087,4035,6,15,A13XXMDHOULEZ7,1
5087,4035,6,15,AZNIEFUIVB2H0,-2
5087,4035,6,15,A2R0YYUAWNT7UD,-1
5087,4035,6,15,AM0JKZVOEOTMA,-3
5087,4035,6,15,AAWX7QFQUNM6D,1
4035,8083,7,15,A3UUH3632AI3ZX,2
4035,8083,7,15,A31Z5TPD8QKE26,-2
4035,8083,7,15,AORHXBTOCXFUK,2
4035,8083,7,15,A14PFRHG0A2YY9,-1
4035,8083,7,15,A2J237J8KM3OCS,-3
4035,8083,7,15,A3L3ZFL1NYFTCF,-3
4035,8083,7,15,A353KETOEN0W8T,-3
4035,8083,7,15,A1IU5OP7BBZHZ7,-3
4035,8083,7,15,A2FCGEU5RTEWG8,-1
4035,8083,7,15,A2YHSU2IJZ9J14,-3
4035,8083,7,15,A3GXSHLBND9E92,-2
4035,8083,7,15,A13XXMDHOULEZ7,-2
4035,8083,7,15,AZNIEFUIVB2H0,-2
4035,8083,7,15,A2R0YYUAWNT7UD,1
4035,8083,7,15,AM0JKZVOEOTMA,-3
4035,8083,7,15,AAWX7QFQUNM6D,-3
4026,5118,9,15,A3UUH3632AI3ZX,2
4026,5118,9,15,A31Z5TPD8QKE26,-1
4026,5118,9,15,AORHXBTOCXFUK,1
4026,5118,9,15,A14PFRHG0A2YY9,-2
4026,5118,9,15,A2J237J8KM3OCS,-3
4026,5118,9,15,A3L3ZFL1NYFTCF,-2
4026,5118,9,15,A353KETOEN0W8T,-2
4026,5118,9,15,A1IU5OP7BBZHZ7,-1
4026,5118,9,15,AISFU4P55HYEH,1
4026,5118,9,15,A2FCGEU5RTEWG8,1
4026,5118,9,15,A2YHSU2IJZ9J14,-2
4026,5118,9,15,A3GXSHLBND9E92,-1
4026,5118,9,15,A13XXMDHOULEZ7,-1
4026,5118,9,15,AZNIEFUIVB2H0,-2
4026,5118,9,15,A2R0YYUAWNT7UD,0
4026,5118,9,15,AM0JKZVOEOTMA,-3
4026,5118,9,15,AAWX7QFQUNM6D,-1
7064,6096,1,15,A3UUH3632AI3ZX,-2
7064,6096,1,15,A31Z5TPD8QKE26,0
7064,6096,1,15,AORHXBTOCXFUK,3
7064,6096,1,15,A14PFRHG0A2YY9,1
7064,6096,1,15,A2J237J8KM3OCS,-1
7064,6096,1,15,A3L3ZFL1NYFTCF,1
7064,6096,1,15,A353KETOEN0W8T,2
7064,6096,1,15,A1IU5OP7BBZHZ7,-1
7064,6096,1,15,AISFU4P55HYEH,-1
7064,6096,1,15,A2FCGEU5RTEWG8,-2
7064,6096,1,15,A2YHSU2IJZ9J14,-2
7064,6096,1,15,A3GXSHLBND9E92,-2
7064,6096,1,15,A13XXMDHOULEZ7,-2
7064,6096,1,15,AZNIEFUIVB2H0,-1
7064,6096,1,15,A2R0YYUAWNT7UD,-2
7064,6096,1,15,AM0JKZVOEOTMA,-2
7064,6096,1,15,AAWX7QFQUNM6D,-2
7138,6068,2,16,AORHXBTOCXFUK,2
7138,6068,2,16,A28A3HF3LSEIDT,2
7138,6068,2,16,A31Z5TPD8QKE26,-1
7138,6068,2,16,A2J237J8KM3OCS,2
7138,6068,2,16,A353KETOEN0W8T,-2
7138,6068,2,16,A3L3ZFL1NYFTCF,-1
7138,6068,2,16,A1IU5OP7BBZHZ7,1
7138,6068,2,16,A1XO6ONCCTBMKW,2
7138,6068,2,16,A1IOMFFEKCWOIT,3
7138,6068,2,16,A2FCGEU5RTEWG8,2
7138,6068,2,16,AISFU4P55HYEH,1
7138,6068,2,16,A2YHSU2IJZ9J14,3
7138,6068,2,16,A3GXSHLBND9E92,1
7138,6068,2,16,A13XXMDHOULEZ7,2
7138,6068,2,16,AZNIEFUIVB2H0,1
7138,6068,2,16,A2R0YYUAWNT7UD,2
7138,6068,2,16,AM0JKZVOEOTMA,3
7138,6068,2,16,AAWX7QFQUNM6D,1
4026,6094,3,16,AORHXBTOCXFUK,-2
4026,6094,3,16,A28A3HF3LSEIDT,1
4026,6094,3,16,A31Z5TPD8QKE26,-1
4026,6094,3,16,A2J237J8KM3OCS,-3
4026,6094,3,16,A353KETOEN0W8T,-2
4026,6094,3,16,A3L3ZFL1NYFTCF,-2
4026,6094,3,16,A1IU5OP7BBZHZ7,-1
4026,6094,3,16,A1XO6ONCCTBMKW,-3
4026,6094,3,16,A1IOMFFEKCWOIT,-3
4026,6094,3,16,A2FCGEU5RTEWG8,1
4026,6094,3,16,AISFU4P55HYEH,-2
4026,6094,3,16,A2YHSU2IJZ9J14,-3
4026,6094,3,16,A3GXSHLBND9E92,-1
4026,6094,3,16,A13XXMDHOULEZ7,-2
4026,6094,3,16,AZNIEFUIVB2H0,2
4026,6094,3,16,A2R0YYUAWNT7UD,1
4026,6094,3,16,AM0JKZVOEOTMA,-3
4026,6094,3,16,AAWX7QFQUNM6D,-1
7136,6094,9,16,AORHXBTOCXFUK,-2
7136,6094,9,16,A28A3HF3LSEIDT,-1
7136,6094,9,16,A31Z5TPD8QKE26,-2
7136,6094,9,16,A2J237J8KM3OCS,-3
7136,6094,9,16,A353KETOEN0W8T,-1
7136,6094,9,16,A3L3ZFL1NYFTCF,-1
7136,6094,9,16,A1IU5OP7BBZHZ7,-2
7136,6094,9,16,A1XO6ONCCTBMKW,-2
7136,6094,9,16,A1IOMFFEKCWOIT,-3
7136,6094,9,16,A2FCGEU5RTEWG8,-1
7136,6094,9,16,AISFU4P55HYEH,-1
7136,6094,9,16,A2YHSU2IJZ9J14,-2
7136,6094,9,16,A3GXSHLBND9E92,-1
7136,6094,9,16,A13XXMDHOULEZ7,-1
7136,6094,9,16,AZNIEFUIVB2H0,-1
7136,6094,9,16,A2R0YYUAWNT7UD,-1
